Date,cpu_total,pvps_total,System,User,Nice,IOwait,Idle,Total,Web227,web227_pvps,System,User,Nice,IOwait,Idle,Total,web228,web228_pvps
2018/4/14 14:30,60.03,223.78,5.43,24,0,0.34,70.23,100,29,110.33,5.97,24.63,0,0.31,69.1,100,31,113.45
2018/4/14 14:35,60.08,230.03,5.58,24.79,0,0.33,69.3,100,30,114.41,5.82,23.89,0,0.38,69.9,100,30,115.62
2018/4/14 14:40,53.25,217.76,5.28,22.72,0,0.33,71.67,100,28,110.6,4.84,20.41,0,0.34,74.41,100,25,107.16
2018/4/14 14:45,58.28,229.73,5.37,24.08,0,0.32,70.24,100,29,113.94,5.78,23.05,0,0.32,70.85,100,29,115.79
2018/4/14 14:50,56.25,220.77,5.17,22.98,0,0.37,71.48,100,28,111.07,5.38,22.72,0,0.33,71.58,100,28,109.7
2018/4/14 14:55,55.63,219.10,5.11,22.28,0,0.34,72.27,100,27,109.08,5.44,22.8,0,0.32,71.44,100,28,110.02
2018/4/14 15:00,55.62,215.46,5.2,22.86,0,0.37,71.57,100,28,108.29,5.23,22.33,0,0.33,72.1,100,28,107.17
2018/4/14 15:05,56.32,213.66,5.45,23.43,0,0.34,70.79,100,29,109.21,5.34,22.1,0,0.4,72.17,100,27,104.45
2018/4/14 15:10,56.21,219.61,5.28,22.66,0,0.33,71.72,100,28,109.49,5.53,22.74,0,0.35,71.38,100,28,110.12
2018/4/14 15:15,55.24,220.76,5.36,23.06,0,0.36,71.23,100,28,109.96,5.19,21.63,0,0.35,72.83,100,27,110.8
2018/4/14 15:20,53.97,211.16,5.01,21.8,0,0.35,72.85,100,27,102.72,5.19,21.97,0,0.35,72.49,100,27,108.44
2018/4/14 15:25,53.14,207.95,4.98,22.07,0,0.34,72.6,100,27,102.5,4.96,21.13,0,0.32,73.58,100,26,105.45
2018/4/14 15:30,56.48,213.65,5.19,23.34,0,0.32,71.16,100,29,108.15,5.41,22.54,0,0.33,71.72,100,28,105.5
2018/4/14 15:35,54.90,208.63,5.12,22.63,0,0.34,71.9,100,28,103.68,5.24,21.91,0,0.29,72.56,100,27,104.95
2018/4/14 15:40,55.95,219.25,5.33,23.88,0,0.34,70.46,100,29,110.8,5.17,21.57,0,0.26,73,100,27,108.45
2018/4/14 15:45,54.56,217.61,5.27,23.49,0,0.36,70.87,100,29,109.05,4.97,20.83,0,0.33,73.88,100,26,108.56
2018/4/14 15:50,56.05,211.53,5.05,22.69,0,0.33,71.94,100,28,105.37,5.44,22.87,0,0.26,71.43,100,28,106.16
2018/4/14 15:55,51.52,206.90,5.02,22.1,0,0.33,72.55,100,27,103.59,4.68,19.72,0,0.29,75.31,100,24,103.31
2018/4/14 16:00,51.71,206.62,5.09,22.36,0,0.35,72.2,100,27,103.7,4.61,19.65,0,0.29,75.45,100,24,102.92
2018/4/14 16:05,51.15,189.84,4.88,21.25,0,0.35,73.51,100,26,93.87,4.84,20.18,0,0.32,74.66,100,25,95.97
2018/4/14 16:10,50.02,200.72,4.89,20.97,0,0.34,73.8,100,26,100.49,4.67,19.49,0,0.32,75.52,100,24,100.23
2018/4/14 16:15,51.01,199.05,4.9,21.29,0,0.34,73.47,100,26,100.31,4.74,20.08,0,0.34,74.84,100,25,98.74
2018/4/14 16:20,50.97,193.80,4.8,21.21,0,0.35,73.64,100,26,97.23,4.75,20.21,0,0.29,74.75,100,25,96.57
2018/4/14 16:25,55.21,201.06,5.05,22.15,0,0.35,72.45,100,27,100.14,5.34,22.67,0,0.37,71.61,100,28,100.92
2018/4/14 16:30,51.67,198.68,4.78,21.16,0,0.36,73.71,100,26,98.13,4.92,20.81,0,0.29,73.98,100,26,100.55
2018/4/14 16:35,53.87,193.12,5.06,23.02,0,0.35,71.56,100,28,96.53,4.77,21.02,0,0.35,73.86,100,26,96.59
2018/4/14 16:40,52.42,202.21,5.03,22.32,0,0.33,72.31,100,27,101.92,4.76,20.31,0,0.33,74.61,100,25,100.29
2018/4/14 16:45,56.15,210.02,5.15,22.53,0,0.32,72,100,28,106.6,5.49,22.98,0,0.32,71.22,100,28,103.42
2018/4/14 16:50,53.58,202.12,4.9,21.77,0,0.32,73.01,100,27,101.04,5.14,21.77,0,0.33,72.77,100,27,101.08
2018/4/14 16:55,55.34,201.76,4.91,21.78,0,0.34,72.97,100,27,101.25,5.52,23.13,0,0.34,71.02,100,29,100.51
2018/4/14 17:00,56.31,210.31,5.21,23.17,0,0.37,71.25,100,28,104.91,5.38,22.55,0,0.35,71.72,100,28,105.4
2018/4/14 17:05,56.76,203.52,5.24,22.83,0,0.36,71.57,100,28,102.83,5.61,23.08,0,0.37,70.93,100,29,100.69
2018/4/14 17:10,53.42,203.47,5,22.38,0,0.34,72.28,100,27,101.48,5,21.04,0,0.33,73.62,100,26,101.99
2018/4/14 17:15,54.97,209.77,5.16,22.91,0,0.34,71.59,100,28,105.65,5.34,21.56,0,0.34,72.76,100,27,104.12
2018/4/14 17:20,56.26,206.85,5.18,23.25,0,0.33,71.23,100,28,103.71,5.41,22.42,0,0.33,71.84,100,28,103.14
2018/4/14 17:25,53.95,203.01,4.84,21.92,0,0.33,72.91,100,27,101.83,5.21,21.98,0,0.35,72.47,100,27,101.18
2018/4/14 17:30,56.36,211.20,5.26,23.56,0,0.34,70.84,100,29,106.07,5.3,22.24,0,0.32,72.14,100,28,105.13
2018/4/14 17:35,56.46,211.15,5.23,23.29,0,0.36,71.12,100,29,104.57,5.35,22.59,0,0.33,71.73,100,28,106.58
2018/4/14 17:40,56.45,216.20,5.38,23.85,0,0.37,70.4,100,29,110.38,5.12,22.1,0,0.36,72.43,100,27,105.82
2018/4/14 17:45,55.88,213.55,5.34,23.62,0,0.35,70.69,100,29,107.99,5.02,21.9,0,0.37,72.71,100,27,105.56
2018/4/14 17:50,55.32,214.50,5.25,23.2,0,0.36,71.19,100,28,109.42,5.14,21.73,0,0.31,72.83,100,27,105.08
2018/4/14 17:55,55.90,213.25,5.14,22.68,0,0.34,71.85,100,28,105.18,5.32,22.76,0,0.36,71.57,100,28,108.07
2018/4/14 18:00,57.69,212.03,5.26,23.41,0,0.35,70.98,100,29,106.82,5.65,23.37,0,0.34,70.63,100,29,105.21
2018/4/14 18:05,57.27,207.88,5.27,22.81,0,0.35,71.57,100,28,104.05,5.67,23.52,0,0.33,70.48,100,29,103.83
2018/4/14 18:10,57.08,209.97,5.4,23.59,0,0.33,70.68,100,29,104.78,5.44,22.65,0,0.34,71.57,100,28,105.19
2018/4/14 18:15,53.08,202.71,5.02,21.72,0,0.33,72.93,100,27,101.72,5.1,21.24,0,0.36,73.3,100,26,100.99
2018/4/14 18:20,53.69,202.57,4.86,21.42,0,0.34,73.38,100,26,99.95,5.28,22.13,0,0.3,72.29,100,27,102.62
2018/4/14 18:25,53.88,199.86,4.9,21.58,0,0.34,73.18,100,26,100.47,5.32,22.08,0,0.32,72.28,100,27,99.39
2018/4/14 18:30,54.58,209.92,5.12,22.69,0,0.33,71.86,100,28,105.35,5.09,21.68,0,0.33,72.9,100,27,104.57
2018/4/14 18:35,54.78,207.04,5.11,22.67,0,0.3,71.91,100,28,103.54,5.12,21.88,0,0.36,72.64,100,27,103.5
2018/4/14 18:40,58.18,212.87,5.21,22.81,0,0.36,71.62,100,28,106.67,5.95,24.21,0,0.31,69.54,100,30,106.2
2018/4/14 18:45,55.69,210.21,5.05,22.13,0,0.34,72.48,100,27,105.15,5.59,22.92,0,0.33,71.17,100,29,105.06
2018/4/14 18:50,54.43,203.54,4.91,21.89,0,0.33,72.86,100,27,101.22,5.33,22.3,0,0.33,72.04,100,28,102.32
2018/4/14 18:55,53.14,200.76,4.94,22.05,0,0.34,72.67,100,27,100.55,5,21.15,0,0.32,73.53,100,26,100.21
2018/4/14 19:00,54.55,210.01,5.02,22.19,0,0.31,72.48,100,27,106.59,5.19,22.15,0,0.31,72.34,100,27,103.42
2018/4/14 19:05,57.20,221.13,5.32,23.23,0,0.36,71.09,100,29,109.2,5.71,22.94,0,0.35,70.99,100,29,111.93
2018/4/14 19:10,58.42,232.19,5.39,23.55,0,0.33,70.74,100,29,115.15,5.94,23.54,0,0.32,70.2,100,29,117.04
2018/4/14 19:15,54.70,217.01,5.23,23.12,0,0.33,71.32,100,28,108.57,5.16,21.19,0,0.33,73.32,100,26,108.44
2018/4/14 19:20,58.00,220.52,5.2,22.89,0,0.34,71.56,100,28,108.79,5.8,24.11,0,0.33,69.76,100,30,111.73
2018/4/14 19:25,54.99,217.98,5.18,22.79,0,0.3,71.74,100,28,107.87,5.2,21.82,0,0.35,72.63,100,27,110.11
2018/4/14 19:30,54.21,211.18,5.08,22.63,0,0.37,71.92,100,28,105.17,5.07,21.43,0,0.3,73.2,100,27,106.01
2018/4/14 19:35,53.31,213.71,5.19,22.98,0,0.34,71.49,100,28,108,4.71,20.43,0,0.35,74.51,100,25,105.71
2018/4/14 19:40,64.60,233.34,5.67,25.51,0,0.32,68.5,100,31,115.04,6.55,26.87,0,0.29,66.29,100,33,118.3
2018/4/14 19:45,66.29,254.24,5.97,27.52,0,0.31,66.2,100,33,127.3,6.21,26.59,0,0.3,66.9,100,33,126.94
2018/4/14 19:50,63.84,248.33,5.95,27.54,0,0.29,66.22,100,33,123.69,5.72,24.63,0,0.29,69.37,100,30,124.64
2018/4/14 19:55,62.95,252.20,6.11,27.98,0,0.32,65.59,100,34,126.28,5.44,23.42,0,0.3,70.85,100,29,125.92
2018/4/14 20:00,62.02,245.42,5.82,26.75,0,0.3,67.12,100,33,122.01,5.62,23.83,0,0.33,70.23,100,29,123.41
2018/4/14 20:05,59.97,235.99,5.61,25.16,0,0.31,68.93,100,31,117.5,5.33,23.87,0,0.35,70.45,100,29,118.49
2018/4/14 20:10,66.39,257.57,6.46,29.58,0,0.32,63.65,100,36,131.19,5.66,24.69,0,0.32,69.33,100,30,126.38
2018/4/14 20:15,67.63,268.00,6.43,30.02,0,0.27,63.28,100,36,135.31,5.74,25.44,0,0.32,68.5,100,31,132.69
2018/4/14 20:20,67.95,265.33,6.34,29.88,0,0.3,63.49,100,36,133.38,6,25.73,0,0.33,67.94,100,32,131.95
2018/4/14 20:25,65.96,263.43,6.28,29.54,0,0.33,63.86,100,36,133.54,5.77,24.37,0,0.37,69.49,100,30,129.89
2018/4/14 20:30,64.75,254.12,6.05,28.57,0,0.3,65.08,100,35,127.03,5.69,24.44,0,0.35,69.52,100,30,127.09
2018/4/14 20:35,65.76,267.89,6.31,29.15,0,0.3,64.24,100,35,133.61,5.79,24.51,0,0.34,69.36,100,30,134.28
2018/4/14 20:40,67.26,264.69,6.33,29.77,0,0.28,63.61,100,36,133.51,5.9,25.26,0,0.3,68.54,100,31,131.18
2018/4/14 20:45,65.52,262.71,6.22,28.52,0,0.33,64.94,100,35,130.68,5.74,25.04,0,0.35,68.87,100,31,132.03
2018/4/14 20:50,67.75,270.37,6.36,30.06,0,0.3,63.27,100,36,133.75,5.98,25.35,0,0.29,68.38,100,31,136.62
2018/4/14 20:55,68.60,273.09,6.7,31.31,0,0.29,61.7,100,38,137.16,5.78,24.81,0,0.31,69.11,100,31,135.93
2018/4/14 21:00,69.43,273.74,6.63,31.78,0,0.31,61.27,100,38,137,5.77,25.25,0,0.33,68.65,100,31,136.74
2018/4/14 21:05,69.23,260.59,6.55,30.99,0,0.31,62.15,100,38,129.91,5.96,25.73,0,0.34,67.96,100,32,130.68
2018/4/14 21:10,72.27,269.36,6.65,31.61,0,0.3,61.43,100,38,134.25,6.3,27.71,0,0.31,65.68,100,34,135.11
2018/4/14 21:15,72.94,276.13,6.86,32.83,0,0.28,60.03,100,40,137.74,6.14,27.11,0,0.37,66.38,100,33,138.39
2018/4/14 21:20,78.57,286.79,7.31,36.06,0,0.27,56.36,100,43,145.6,6.42,28.78,0,0.3,64.49,100,35,141.19
2018/4/14 21:25,76.95,291.16,7.11,34.86,0,0.3,57.73,100,42,146.64,6.44,28.54,0,0.34,64.67,100,35,144.52
2018/4/14 21:30,78.12,290.98,7.3,35.81,0,0.27,56.61,100,43,145.75,6.39,28.62,0,0.31,64.68,100,35,145.23
2018/4/14 21:35,80.60,296.45,7.39,36.68,0,0.27,55.65,100,44,147.55,6.67,29.86,0,0.33,63.13,100,37,148.9
2018/4/14 21:40,81.05,307.45,7.52,37.5,0,0.27,54.7,100,45,154.51,6.56,29.47,0,0.27,63.7,100,36,152.94
2018/4/14 21:45,77.04,297.23,7.23,35.11,0,0.28,57.37,100,42,149.84,6.43,28.27,0,0.34,64.95,100,35,147.39
2018/4/14 21:50,80.92,307.10,7.45,36.72,0,0.28,55.56,100,44,150.94,6.79,29.96,0,0.33,62.91,100,37,156.16
2018/4/14 21:55,84.21,312.20,7.77,39.4,0,0.29,52.54,100,47,156.8,6.86,30.18,0,0.33,62.63,100,37,155.4
2018/4/14 22:00,85.31,317.92,7.81,39.06,0,0.27,52.86,100,47,157.69,7.06,31.38,0,0.35,61.21,100,38,160.23
2018/4/14 22:05,83.90,315.21,7.84,38.59,0,0.27,53.3,100,46,156.96,7.02,30.45,0,0.31,62.22,100,37,158.25
2018/4/14 22:10,85.00,309.62,8.11,39.38,0,0.28,52.24,100,47,155.75,6.82,30.69,0,0.33,62.15,100,38,153.87
2018/4/14 22:15,81.64,309.88,7.52,36.9,0,0.27,55.31,100,44,155.59,6.82,30.4,0,0.35,62.43,100,37,154.29
2018/4/14 22:20,79.21,301.46,7.39,35.63,0,0.26,56.71,100,43,150.84,6.55,29.64,0,0.31,63.49,100,36,150.62
2018/4/14 22:25,78.82,293.52,7.25,34.72,0,0.28,57.76,100,42,145.88,6.78,30.07,0,0.33,62.82,100,37,147.64
2018/4/14 22:30,76.98,296.76,7.26,34.84,0,0.28,57.62,100,42,147.97,6.38,28.5,0,0.28,64.84,100,35,148.79
2018/4/14 22:35,77.25,288.52,7.2,34.7,0,0.29,57.8,100,42,144,6.43,28.92,0,0.34,64.31,100,35,144.52
2018/4/14 22:40,77.87,298.63,7.13,34.17,0,0.29,58.41,100,41,148.86,6.71,29.86,0,0.3,63.13,100,37,149.77
2018/4/14 22:45,78.60,308.23,7.43,35.48,0,0.3,56.79,100,43,154.47,6.59,29.1,0,0.32,63.99,100,36,153.76
2018/4/14 22:50,80.88,305.20,7.48,36.45,0,0.3,55.77,100,44,152.73,6.77,30.18,0,0.31,62.73,100,37,152.47
2018/4/14 22:55,78.96,303.37,7.46,36.73,0,0.28,55.54,100,44,151.16,6.58,28.19,0,0.33,64.9,100,35,152.21
2018/4/14 23:00,76.21,293.36,7.28,35.45,0,0.29,56.98,100,43,148.17,6.26,27.22,0,0.29,66.24,100,33,145.19
2018/4/14 23:05,72.20,292.26,6.79,31.77,0,0.32,61.12,100,39,144.42,6.31,27.33,0,0.31,66.04,100,34,147.84
2018/4/14 23:10,73.81,284.79,6.87,32.47,0,0.31,60.35,100,39,142.92,6.32,28.15,0,0.27,65.26,100,34,141.87
2018/4/14 23:15,75.42,293.56,7.07,33.7,0,0.29,58.93,100,41,147.3,6.43,28.22,0,0.29,65.06,100,35,146.26
2018/4/14 23:20,77.86,306.93,7.33,35.25,0,0.29,57.13,100,43,152.43,6.6,28.68,0,0.31,64.41,100,35,154.5
2018/4/14 23:25,74.61,291.97,6.94,33.36,0,0.29,59.4,100,40,145.29,6.4,27.91,0,0.29,65.4,100,34,146.68
2018/4/14 23:30,74.09,290.06,6.82,32.23,0,0.28,60.67,100,39,144.14,6.45,28.59,0,0.31,64.65,100,35,145.92
2018/4/14 23:35,75.32,288.78,6.98,33.21,0,0.3,59.52,100,40,143.96,6.54,28.59,0,0.31,64.56,100,35,144.82
2018/4/14 23:40,73.03,286.55,6.96,32.88,0,0.28,59.89,100,40,143.48,6.17,27.02,0,0.31,66.49,100,33,143.07
2018/4/14 23:45,72.22,285.15,6.84,32.27,0,0.3,60.6,100,39,143.91,6.18,26.93,0,0.32,66.57,100,33,141.24
2018/4/14 23:50,70.96,276.73,6.68,31.73,0,0.28,61.31,100,38,139.25,6,26.55,0,0.3,67.15,100,33,137.48
2018/4/14 23:55,68.39,269.80,6.33,29.46,0,0.31,63.9,100,36,133.3,6.05,26.55,0,0.31,67.09,100,33,136.5
2018/4/15 0:00,66.45,264.69,6.3,29.1,0,0.32,64.27,100,35,131.85,5.83,25.22,0,0.37,68.57,100,31,132.84
2018/4/15 0:05,66.01,261.32,6.35,29.62,0,0.33,63.7,100,36,130.98,5.6,24.44,0,0.33,69.63,100,30,130.34
2018/4/15 0:10,69.15,270.57,6.6,31.08,0,0.31,62,100,38,135.49,5.89,25.58,0,0.35,68.18,100,31,135.08
2018/4/15 0:15,64.83,266.27,6.09,27.51,0,0.32,66.08,100,34,132.05,5.87,25.36,0,0.34,68.44,100,31,134.22
2018/4/15 0:20,61.88,249.21,6.08,27.54,0,0.31,66.07,100,34,125.81,5.33,22.93,0,0.34,71.4,100,28,123.4
2018/4/15 0:25,62.74,256.47,6.04,27.07,0,0.31,66.57,100,33,128.39,5.64,23.99,0,0.37,70,100,30,128.08
2018/4/15 0:30,63.01,256.43,5.92,26.4,0,0.29,67.39,100,32,126.19,5.83,24.86,0,0.32,68.99,100,31,130.24
2018/4/15 0:35,61.54,250.74,5.9,25.76,0,0.33,68,100,32,125.25,5.75,24.13,0,0.32,69.8,100,30,125.49
2018/4/15 0:40,62.32,248.56,5.8,25.65,0,0.31,68.24,100,31,122.76,5.99,24.88,0,0.29,68.83,100,31,125.8
2018/4/15 0:45,64.97,237.02,5.68,25.13,0,0.34,68.85,100,31,118.59,6.93,27.23,0,0.33,65.51,100,34,118.43
2018/4/15 0:50,60.11,232.85,5.55,24.45,0,0.33,69.68,100,30,117.62,5.91,24.2,0,0.33,69.57,100,30,115.23
2018/4/15 0:55,58.18,230.43,5.54,24.27,0,0.32,69.88,100,30,116.2,5.47,22.9,0,0.38,71.26,100,28,114.23
2018/4/15 1:00,57.93,222.62,5.41,24.12,0,0.35,70.11,100,30,111.28,5.52,22.88,0,0.39,71.21,100,28,111.34
2018/4/15 1:05,57.03,226.16,5.29,23.16,0,0.32,71.23,100,28,113.16,5.68,22.9,0,0.34,71.08,100,29,113
2018/4/15 1:10,55.44,216.23,5.22,22.77,0,0.36,71.65,100,28,108.07,5.41,22.04,0,0.37,72.18,100,27,108.16
2018/4/15 1:15,53.20,215.81,5.04,22.06,0,0.32,72.59,100,27,108.32,5.08,21.02,0,0.34,73.55,100,26,107.49
2018/4/15 1:20,50.22,197.47,4.69,20.7,0,0.35,74.25,100,25,98.27,4.7,20.13,0,0.34,74.83,100,25,99.2
2018/4/15 1:25,50.82,207.68,4.89,20.79,0,0.34,73.98,100,26,104.81,4.94,20.2,0,0.36,74.5,100,25,102.87
2018/4/15 1:30,48.92,195.52,4.71,20.13,0,0.35,74.81,100,25,98.11,4.69,19.39,0,0.39,75.53,100,24,97.41
2018/4/15 1:35,47.98,193.92,4.62,20.08,0,0.35,74.95,100,25,97.03,4.59,18.69,0,0.33,76.39,100,23,96.89
2018/4/15 1:40,46.10,189.36,4.45,18.96,0,0.34,76.25,100,23,94.76,4.43,18.26,0,0.37,76.95,100,23,94.6
2018/4/15 1:45,44.25,183.20,4.25,18.2,0,0.33,77.23,100,22,90.94,4.31,17.49,0,0.36,77.83,100,22,92.26
2018/4/15 1:50,42.48,166.17,4.23,18.5,0,0.37,76.91,100,23,85.1,3.88,15.87,0,0.36,79.89,100,20,81.07
2018/4/15 1:55,40.60,164.71,3.9,16.51,0,0.39,79.2,100,20,80.91,3.95,16.24,0,0.35,79.47,100,20,83.8
2018/4/15 2:00,39.51,152.72,4.25,15.82,0,1.5,78.43,100,20,76.26,4.2,15.24,0,1.31,79.24,100,19,76.46
2018/4/15 2:05,42.46,159.96,5.06,15.84,0,2.68,76.42,100,21,80.16,5.76,15.8,0,3.33,75.11,100,22,79.8
2018/4/15 2:10,39.18,161.31,4.04,15.96,0,0.73,79.26,100,20,81.07,3.92,15.26,0,0.5,80.32,100,19,80.24
2018/4/15 2:15,39.86,159.50,3.85,16.09,0,0.35,79.7,100,20,79.97,4.04,15.88,0,0.39,79.69,100,20,79.53
2018/4/15 2:20,37.39,146.93,3.58,15.39,0,0.35,80.68,100,19,74.24,3.65,14.77,0,0.34,81.24,100,18,72.69
2018/4/15 2:25,36.77,148.08,3.45,14.56,0,0.34,81.65,100,18,72.69,3.82,14.94,0,0.35,80.89,100,19,75.39
2018/4/15 2:30,38.07,153.68,3.65,15.29,0,0.36,80.7,100,19,76.47,3.87,15.26,0,0.32,80.55,100,19,77.21
2018/4/15 2:35,36.64,150.82,3.65,15.04,0,0.35,80.96,100,19,75.16,3.68,14.27,0,0.34,81.7,100,18,75.66
2018/4/15 2:40,36.20,149.98,3.62,14.79,0,0.34,81.25,100,18,74.45,3.67,14.12,0,0.32,81.88,100,18,75.53
2018/4/15 2:45,34.30,143.42,3.43,13.99,0,0.37,82.2,100,17,72.13,3.51,13.37,0,0.33,82.79,100,17,71.29
2018/4/15 2:50,35.39,143.26,3.38,13.96,0,0.34,82.31,100,17,70.6,3.72,14.33,0,0.35,81.6,100,18,72.66
2018/4/15 2:55,33.47,136.87,3.38,13.67,0,0.33,82.61,100,17,69.04,3.39,13.03,0,0.36,83.22,100,16,67.83
2018/4/15 3:00,34.58,140.09,3.33,13.49,0,0.37,82.8,100,17,68.38,3.76,14,0,0.34,81.91,100,18,71.71
2018/4/15 3:05,30.96,130.70,3.12,12.41,0,0.36,84.1,100,16,64.39,3.27,12.16,0,0.33,84.24,100,15,66.31
2018/4/15 3:10,30.07,126.88,3.1,12.34,0,0.35,84.22,100,15,63.77,3.04,11.59,0,0.28,85.09,100,15,63.11
2018/4/15 3:15,28.59,124.46,2.89,11.66,0,0.33,85.12,100,15,62.91,2.93,11.11,0,0.34,85.62,100,14,61.55
2018/4/15 3:20,26.88,111.48,2.74,11.12,0,0.35,85.79,100,14,55.73,2.72,10.3,0,0.3,86.67,100,13,55.75
2018/4/15 3:25,27.78,111.90,2.72,11.06,0,0.35,85.87,100,14,55.43,2.99,11.01,0,0.32,85.68,100,14,56.47
2018/4/15 3:30,29.85,123.99,2.86,11.77,0,0.35,85.02,100,15,61.48,3.24,11.98,0,0.3,84.48,100,15,62.51
2018/4/15 3:35,30.18,125.49,2.96,11.95,0,0.37,84.71,100,15,61.78,3.21,12.06,0,0.28,84.46,100,15,63.71
2018/4/15 3:40,28.05,118.15,2.76,11.01,0,0.35,85.88,100,14,59.07,3.04,11.24,0,0.37,85.34,100,14,59.08
2018/4/15 3:45,29.07,120.52,2.88,11.48,0,0.36,85.28,100,14,61.35,3.1,11.61,0,0.33,84.96,100,15,59.17
2018/4/15 3:50,27.79,113.58,2.68,11.08,0,0.34,85.89,100,14,55.52,2.95,11.08,0,0.4,85.57,100,14,58.06
2018/4/15 3:55,26.92,107.18,2.55,10.29,0,0.34,86.82,100,13,52.74,2.96,11.12,0,0.32,85.6,100,14,54.44
2018/4/15 4:00,27.29,111.46,2.77,11,0,0.35,85.88,100,14,55.78,2.88,10.64,0,0.35,86.14,100,14,55.68
2018/4/15 4:05,35.84,114.34,3.01,13.26,0,1.4,82.33,100,16,57.23,5.26,14.31,0,3.37,77.06,100,20,57.11
2018/4/15 4:10,26.32,104.89,2.68,10.85,0,0.57,85.9,100,14,52.76,2.75,10.04,0,0.44,86.77,100,13,52.13
2018/4/15 4:15,25.00,98.65,2.5,9.95,0,0.39,87.16,100,12,49.12,2.67,9.88,0,0.36,87.09,100,13,49.53
2018/4/15 4:20,26.03,100.90,2.59,10.67,0,0.34,86.4,100,13,50.84,2.64,10.13,0,0.38,86.85,100,13,50.06
2018/4/15 4:25,27.43,103.12,2.68,11.13,0,0.37,85.82,100,14,51.27,2.82,10.8,0,0.36,86.03,100,14,51.85
2018/4/15 4:30,26.45,101.39,2.65,10.88,0,0.44,86.02,100,14,50.35,2.7,10.22,0,0.42,86.66,100,13,51.04
2018/4/15 4:35,26.86,105.71,2.68,10.76,0,0.35,86.21,100,13,52.47,2.8,10.62,0,0.42,86.17,100,13,53.24
2018/4/15 4:40,24.56,102.23,2.53,9.98,0,0.34,87.16,100,13,51.16,2.59,9.46,0,0.42,87.53,100,12,51.07
2018/4/15 4:45,26.67,109.18,3.2,10.47,0,0.46,85.88,100,14,54.38,3.02,9.98,0,0.51,86.49,100,13,54.8
2018/4/15 4:50,32.85,108.18,5.7,10.32,0,8.68,75.3,100,16,53.35,6.37,10.46,0,8.87,74.29,100,17,54.83
2018/4/15 4:55,26.82,100.18,3.62,9.9,0,2.19,84.29,100,14,50.08,3.8,9.5,0,2.29,84.41,100,13,50.1
2018/4/15 5:00,24.12,99.72,2.51,9.46,0,0.41,87.62,100,12,48.95,2.63,9.52,0,0.45,87.4,100,12,50.77
2018/4/15 5:05,23.13,94.38,2.41,9.31,0,0.36,87.91,100,12,46.43,2.48,8.93,0,0.36,88.23,100,11,47.95
2018/4/15 5:10,20.84,92.38,2.16,8.5,0,0.36,88.98,100,11,46.71,2.18,8,0,0.35,89.46,100,10,45.67
2018/4/15 5:15,21.43,84.28,2.21,8.81,0,0.37,88.61,100,11,41.61,2.24,8.17,0,0.4,89.2,100,10,42.67
2018/4/15 5:20,23.38,95.94,2.35,9.58,0,0.35,87.72,100,12,47.57,2.4,9.05,0,0.41,88.14,100,11,48.37
2018/4/15 5:25,23.18,94.19,2.37,9.65,0,0.35,87.63,100,12,46.97,2.37,8.79,0,0.39,88.45,100,11,47.22
2018/4/15 5:30,22.46,91.02,2.4,8.9,0,1.27,87.42,100,11,45.47,2.54,8.62,0,0.96,87.87,100,11,45.55
2018/4/15 5:35,25.07,95.64,3.33,9.42,0,10.28,76.97,100,13,47.69,3.23,9.09,0,11.25,76.44,100,12,47.95
2018/4/15 5:40,27.59,106.96,3.79,10.15,0,11.57,74.5,100,14,54.05,3.66,9.99,0,11.56,74.79,100,14,52.91
2018/4/15 5:45,28.96,110.98,4.05,10.69,0,11.51,73.75,100,15,55.25,3.94,10.28,0,11.5,74.29,100,14,55.73
2018/4/15 5:50,26.44,105.41,3.14,10.28,0,3.43,83.15,100,13,52.86,3.22,9.8,0,3.14,83.85,100,13,52.55
2018/4/15 5:55,24.45,98.78,2.57,10.14,0,0.61,86.68,100,13,49.69,2.47,9.27,0,0.48,87.77,100,12,49.09
2018/4/15 6:00,24.59,95.46,2.33,10.79,0,0.59,86.29,100,13,48.54,2.3,9.17,0,0.51,88.02,100,11,46.92
2018/4/15 6:05,25.62,91.92,2.36,10.18,0,0.51,86.95,100,13,45.67,2.5,10.58,0,0.74,86.19,100,13,46.25
2018/4/15 6:10,23.14,100.01,2.35,9.31,0,0.44,87.9,100,12,49.89,2.44,9.04,0,0.43,88.09,100,11,50.12
2018/4/15 6:15,22.67,93.19,2.31,9.28,0,0.37,88.04,100,12,46.62,2.36,8.72,0,0.38,88.54,100,11,46.57
2018/4/15 6:20,24.83,100.10,2.52,10.3,0,0.37,86.81,100,13,50.61,2.48,9.53,0,0.38,87.61,100,12,49.49
2018/4/15 6:25,27.74,111.08,2.75,11.26,0,0.37,85.62,100,14,56.1,2.79,10.94,0,0.38,85.9,100,14,54.98
2018/4/15 6:30,28.31,120.39,2.82,11.83,0,0.36,84.99,100,15,59.93,2.82,10.84,0,0.34,86,100,14,60.46
2018/4/15 6:35,29.49,125.78,2.95,11.97,0,0.34,84.74,100,15,61.61,3.07,11.5,0,0.31,85.12,100,15,64.17
2018/4/15 6:40,30.21,130.18,2.99,12.28,0,0.32,84.41,100,15,64.49,3.12,11.82,0,0.33,84.73,100,15,65.69
2018/4/15 6:45,30.79,128.00,3.12,12.79,0,0.36,83.73,100,16,63.59,3.05,11.83,0,0.32,84.81,100,15,64.41
